PM2.5,PM10,CO,NO2,SO2,O3,风速,压强,降水量,温度,湿度,时间
32,49,0.9,26,14,90,0.5,1004.6,64.5,30,47,2019/5/19 16:08
32,46,0.9,26,14,91,0.5,1004.7,64.5,31,46,2019/5/19 16:09
28,41,0.9,26,14,91,0.4,1004.7,64.5,30,47,2019/5/19 16:10
28,41,0.9,26,14,91,0.4,1004.7,64.5,30,47,2019/5/19 16:10
30,45,0.9,26,14,91,0.5,1004.7,64.5,30,47,2019/5/19 16:11
32,47,0.9,26,14,91,0.6,1004.7,64.5,30,46,2019/5/19 16:12
29,42,0.9,26,14,91,0.5,1004.8,64.5,30,46,2019/5/19 16:13
31,46,0.9,26,14,92,0.4,1004.7,64.5,30,46,2019/5/19 16:14
29,43,0.9,26,14,93,0.4,1004.7,64.5,30,46,2019/5/19 16:15
31,47,0.9,26,14,91,0.7,1004.7,64.5,30,47,2019/5/19 16:16
32,47,0.9,26,14,90,0.5,1004.8,64.5,30,47,2019/5/19 16:17
29,42,0.9,26,14,88,0.4,1004.7,64.5,30,47,2019/5/19 16:18
28,44,0.9,26,14,87,0.7,1004.7,64.5,30,47,2019/5/19 16:19
30,43,0.9,26,14,88,0.3,1004.7,64.5,30,48,2019/5/19 16:20
30,44,0.9,26,14,89,0.7,1004.8,64.5,30,47,2019/5/19 16:21
28,41,0.9,26,14,91,1.4,1004.7,64.5,30,47,2019/5/19 16:22
29,44,0.9,26,14,91,2.5,1004.7,64.5,30,47,2019/5/19 16:23
30,44,0.9,26,14,92,0.4,1004.8,64.5,30,48,2019/5/19 16:24
30,45,0.9,26,14,91,0.4,1004.7,64.5,30,48,2019/5/19 16:25
31,47,0.9,26,14,91,0.7,1004.7,64.5,30,48,2019/5/19 16:26
30,45,0.9,26,14,92,0.6,1004.8,64.5,30,48,2019/5/19 16:27
30,45,0.9,26,14,91,0.5,1004.8,64.5,30,48,2019/5/19 16:28
31,46,0.9,26,14,92,0.6,1004.8,64.5,30,48,2019/5/19 16:29
30,44,0.9,26,14,93,0.4,1004.8,64.5,29,49,2019/5/19 16:30
30,44,0.9,26,14,92,0.5,1004.7,64.5,29,49,2019/5/19 16:31
28,41,0.8,26,14,93,0.3,1004.8,64.5,29,49,2019/5/19 16:32
29,42,0.8,26,14,94,0.3,1004.7,64.5,29,49,2019/5/19 16:33
31,45,0.8,26,14,95,0.3,1004.7,64.5,29,49,2019/5/19 16:34
29,42,0.9,26,14,95,0.1,1004.6,64.5,29,49,2019/5/19 16:35
30,45,0.9,26,14,95,0.7,1004.6,64.5,29,50,2019/5/19 16:36
29,43,0.9,26,14,95,0.5,1004.7,64.5,29,50,2019/5/19 16:37
29,44,0.8,26,14,96,0.3,1004.6,64.5,29,50,2019/5/19 16:38
29,43,0.8,26,14,95,0.6,1004.6,64.5,29,49,2019/5/19 16:39
32,47,0.8,26,14,94,0.2,1004.7,64.5,29,49,2019/5/19 16:40
30,45,0.8,26,14,97,0.4,1004.7,64.5,30,49,2019/5/19 16:41
30,45,0.8,26,14,96,0.6,1004.7,64.5,30,49,2019/5/19 16:42
30,45,0.8,26,14,96,0.6,1004.7,64.5,30,49,2019/5/19 16:42
32,48,0.8,26,14,97,1.4,1004.6,64.5,29,49,2019/5/19 16:43
32,46,0.8,26,14,101,2.7,1004.6,64.5,29,50,2019/5/19 16:44
32,47,0.8,26,14,103,0.4,1004.7,64.5,29,50,2019/5/19 16:45
33,52,0.8,26,14,103,0.7,1004.6,64.5,29,51,2019/5/19 16:46
34,51,0.8,26,14,104,2.9,1004.6,64.5,29,51,2019/5/19 16:47
32,48,0.8,26,14,104,1.1,1004.6,64.5,28,52,2019/5/19 16:48
30,44,0.8,26,14,103,1.1,1004.6,64.5,28,53,2019/5/19 16:49
33,50,0.8,26,14,102,1,1004.7,64.5,28,53,2019/5/19 16:50
33,52,0.8,26,14,103,1.6,1004.7,64.5,28,53,2019/5/19 16:51
34,51,0.8,26,14,104,1.4,1004.7,64.5,28,53,2019/5/19 16:52
35,51,0.8,26,14,103,1.4,1004.7,64.5,28,54,2019/5/19 16:53
33,50,0.8,26,14,104,0.6,1004.7,64.5,28,54,2019/5/19 16:54
31,47,0.8,26,14,104,0.6,1004.7,64.5,28,53,2019/5/19 16:55
31,48,0.7,26,14,102,0.6,1004.7,64.5,28,53,2019/5/19 16:56
32,47,0.7,26,14,99,0.8,1004.7,64.5,28,53,2019/5/19 16:57
35,53,0.7,26,14,97,0.6,1004.8,64.5,28,53,2019/5/19 16:58
36,55,0.7,26,14,98,0.2,1004.7,64.5,28,53,2019/5/19 16:59
36,57,0.8,27,14,102,0.4,1004.8,64.5,28,53,2019/5/19 17:05
33,50,0.8,27,14,103,1.1,1004.8,64.5,28,53,2019/5/19 17:06
33,51,0.8,28,14,104,0.6,1004.9,64.5,28,54,2019/5/19 17:07
33,51,0.8,28,14,104,0.6,1004.9,64.5,28,54,2019/5/19 17:07
36,57,0.8,28,14,105,0.5,1004.8,64.5,27,54,2019/5/19 17:08
36,54,0.8,28,14,103,0.5,1004.9,64.5,27,54,2019/5/19 17:09
36,56,0.8,28,14,102,0.3,1004.9,64.5,27,55,2019/5/19 17:10
36,56,0.8,28,14,100,0.9,1004.9,64.5,27,55,2019/5/19 17:11
36,55,0.8,28,14,98,0.9,1004.8,64.5,27,55,2019/5/19 17:12
35,52,0.8,28,14,99,0.7,1004.8,64.5,28,54,2019/5/19 17:13
36,55,0.8,28,14,100,0.5,1004.8,64.5,28,54,2019/5/19 17:14
36,57,0.8,28,14,101,0.3,1004.8,64.5,27,55,2019/5/19 17:15
36,58,0.9,28,14,102,0.1,1004.8,64.5,28,55,2019/5/19 17:16
37,59,0.9,28,14,100,0.5,1004.8,64.5,28,54,2019/5/19 17:17
38,58,0.9,29,14,101,0.3,1004.8,64.5,28,54,2019/5/19 17:18
37,58,0.9,30,14,99,0.7,1004.8,64.5,28,54,2019/5/19 17:19
35,52,0.9,30,14,99,1.4,1004.9,64.5,28,53,2019/5/19 17:20
36,57,0.9,30,14,102,0.4,1004.9,64.5,28,54,2019/5/19 17:21
35,55,0.9,28,14,104,0.5,1004.9,64.5,28,54,2019/5/19 17:22
36,55,0.8,28,14,106,0.9,1004.9,64.5,28,54,2019/5/19 17:23
35,53,0.8,28,14,108,2.1,1004.9,64.5,27,54,2019/5/19 17:24
36,56,0.8,28,14,108,1.1,1005,64.5,27,55,2019/5/19 17:25
34,51,0.8,28,14,108,0.4,1005,64.5,27,55,2019/5/19 17:26
35,52,0.8,28,14,109,0.9,1005,64.5,27,56,2019/5/19 17:27
34,50,0.8,28,14,108,0.2,1005,64.5,27,55,2019/5/19 17:28
32,49,0.8,28,14,106,1.1,1005,64.5,27,55,2019/5/19 17:29
35,53,0.7,28,14,106,1,1005.2,64.5,27,55,2019/5/19 17:30
34,50,0.7,28,14,105,0.4,1005,64.5,27,55,2019/5/19 17:31
32,50,0.7,28,14,106,0.3,1005.1,64.5,27,55,2019/5/19 17:32
35,53,0.7,28,14,108,0.3,1005.2,64.5,27,55,2019/5/19 17:33
35,53,0.7,28,14,107,0.4,1005.1,64.5,27,55,2019/5/19 17:34
33,50,0.7,28,14,107,0.3,1005.1,64.5,27,55,2019/5/19 17:35
32,46,0.7,28,14,108,0.4,1005.1,64.5,27,55,2019/5/19 17:36
32,48,0.7,28,14,105,0.8,1005.1,64.5,27,55,2019/5/19 17:37
32,48,0.7,28,14,105,0.4,1005.1,64.5,28,55,2019/5/19 17:38
33,51,0.7,28,14,103,0.1,1005.1,64.5,28,55,2019/5/19 17:39
34,51,0.7,28,14,101,0.3,1005.1,64.5,28,55,2019/5/19 17:40
32,48,0.7,28,14,99,0.5,1005,64.5,28,54,2019/5/19 17:41
31,46,0.7,28,14,97,0.4,1005.1,64.5,28,54,2019/5/19 17:42
34,51,0.6,28,14,97,0.3,1005.1,64.5,28,54,2019/5/19 17:43
33,52,0.6,28,14,98,0.1,1005.1,64.5,28,55,2019/5/19 17:44
36,55,0.6,28,14,96,0.1,1005.1,64.5,28,55,2019/5/19 17:45
35,55,0.6,28,14,94,0.1,1005.2,64.5,28,55,2019/5/19 17:46
35,53,0.7,28,14,92,0.1,1005.1,64.5,28,55,2019/5/19 17:47
34,50,0.7,30,14,89,0.2,1005.1,64.5,28,55,2019/5/19 17:48
35,53,0.7,31,14,88,0.3,1005.2,64.5,28,55,2019/5/19 17:49
31,46,0.7,32,14,90,0.4,1005.2,64.5,27,56,2019/5/19 17:50
35,52,0.7,32,14,92,0.2,1005.3,64.5,27,56,2019/5/19 17:51
30,46,0.7,30,14,91,0.2,1005.2,64.5,28,55,2019/5/19 17:52
35,52,0.7,29,14,89,0.2,1005.3,64.5,28,55,2019/5/19 17:53
36,54,0.7,28,14,87,0.1,1005.4,64.5,27,55,2019/5/19 17:54
33,50,0.6,28,14,87,0.8,1005.4,64.5,27,55,2019/5/19 17:55
31,47,0.6,28,14,89,0.5,1005.4,64.5,27,55,2019/5/19 17:56
32,46,0.6,28,14,95,0.5,1005.4,64.5,27,56,2019/5/19 17:57
33,52,0.6,28,14,98,0.1,1005.4,64.5,27,56,2019/5/19 17:58
33,50,0.6,28,14,98,0.2,1005.5,64.5,27,56,2019/5/19 17:59
36,56,0.6,28,14,97,0.7,1005.5,64.5,26,57,2019/5/19 18:04
34,50,0.6,28,14,99,0.5,1005.5,64.5,26,58,2019/5/19 18:06
34,50,0.6,28,14,99,0.5,1005.5,64.5,26,58,2019/5/19 18:06
34,51,0.6,28,14,98,0.2,1005.4,64.5,26,58,2019/5/19 18:07
35,53,0.6,28,14,94,0.2,1005.5,64.5,26,58,2019/5/19 18:08
32,49,0.6,28,14,90,0.2,1005.5,64.5,26,58,2019/5/19 18:09
33,51,0.5,28,14,89,0.6,1005.5,64.5,26,58,2019/5/19 18:10
32,48,0.5,28,14,88,0.4,1005.6,64.5,26,59,2019/5/19 18:11
34,52,0.6,28,14,89,0.7,1005.5,64.5,26,58,2019/5/19 18:12
33,51,0.6,28,14,92,0.2,1005.6,64.5,26,59,2019/5/19 18:13
36,55,0.6,28,14,94,0.4,1005.5,64.5,26,59,2019/5/19 18:14
34,53,0.6,28,14,93,0.1,1005.5,64.5,26,59,2019/5/19 18:15
33,50,0.6,28,14,91,0.4,1005.5,64.5,26,59,2019/5/19 18:16
35,53,0.6,28,14,88,0.2,1005.5,64.5,26,60,2019/5/19 18:17
36,55,0.6,28,14,86,0.3,1005.6,64.5,26,60,2019/5/19 18:18
35,54,0.6,28,14,84,0.1,1005.5,64.5,26,60,2019/5/19 18:19
35,54,0.6,28,14,83,0.6,1005.6,64.5,26,61,2019/5/19 18:20
36,55,0.6,28,14,83,0.3,1005.6,64.5,26,60,2019/5/19 18:21
32,49,0.6,28,14,84,0.5,1005.7,64.5,26,60,2019/5/19 18:22
35,55,0.6,28,14,84,0.2,1005.7,64.5,26,60,2019/5/19 18:23
33,52,0.6,28,14,88,0.3,1005.7,64.5,26,60,2019/5/19 18:24
34,51,0.5,28,14,90,0.1,1005.7,64.5,26,60,2019/5/19 18:25
35,53,0.5,28,14,90,0.3,1005.7,64.5,26,60,2019/5/19 18:26
36,56,0.5,28,14,90,0.1,1005.7,64.5,26,60,2019/5/19 18:27
36,57,0.5,28,14,87,0.1,1005.8,64.5,26,60,2019/5/19 18:28
35,52,0.5,28,14,87,0.3,1005.8,64.5,26,60,2019/5/19 18:29
33,49,0.5,28,14,87,0.4,1005.8,64.5,26,60,2019/5/19 18:30
35,54,0.5,28,14,88,0.2,1005.9,64.5,26,60,2019/5/19 18:31
35,53,0.5,29,14,91,0.4,1005.9,64.5,26,60,2019/5/19 18:32
34,51,0.5,30,14,93,0.4,1005.8,64.5,26,60,2019/5/19 18:33
32,50,0.5,30,14,91,0.2,1005.9,64.5,26,60,2019/5/19 18:34
34,52,0.5,30,14,90,0.2,1006,64.5,26,60,2019/5/19 18:35
31,47,0.5,28,14,87,0.3,1005.9,64.5,26,60,2019/5/19 18:36
35,53,0.5,28,14,84,0.3,1006,64.5,26,61,2019/5/19 18:37
33,50,0.5,28,14,80,0.1,1006,64.5,26,61,2019/5/19 18:38
32,49,0.5,30,14,78,0.2,1006.1,64.5,26,61,2019/5/19 18:39
35,54,0.5,32,14,76,0.3,1006.1,64.5,26,61,2019/5/19 18:40
35,55,0.5,33,14,73,0.3,1006.1,64.5,26,62,2019/5/19 18:41
35,54,0.5,33,14,72,0.4,1006,64.5,26,62,2019/5/19 18:42
36,55,0.5,33,14,72,0.3,1006.1,64.5,25,62,2019/5/19 18:43
33,51,0.5,33,14,74,0.2,1006.1,64.5,25,61,2019/5/19 18:44
33,49,0.5,32,14,79,0.7,1006.2,64.5,25,61,2019/5/19 18:45
32,49,0.5,31,14,82,0.3,1006,64.5,25,61,2019/5/19 18:46
34,51,0.5,30,14,84,0.6,1006.1,64.5,25,61,2019/5/19 18:47
35,53,0.5,29,14,87,0.4,1006.1,64.5,25,61,2019/5/19 18:48
32,49,0.5,30,14,88,0.3,1006.1,64.5,25,61,2019/5/19 18:49
34,52,0.5,31,14,89,0.6,1006.1,64.5,25,61,2019/5/19 18:50
33,49,0.5,32,14,91,0.3,1006.1,64.5,25,62,2019/5/19 18:51
35,52,0.5,34,14,91,0.4,1006.2,64.5,25,62,2019/5/19 18:52
35,51,0.5,35,14,90,0.9,1006.3,64.5,25,62,2019/5/19 18:53
33,49,0.5,36,14,92,1,1006.2,64.5,25,62,2019/5/19 18:54
36,53,0.5,36,14,91,0.4,1006.3,64.5,25,62,2019/5/19 18:55
33,50,0.5,36,14,92,0.4,1006.2,64.5,25,62,2019/5/19 18:56
36,55,0.5,37,14,90,0.3,1006.3,64.5,25,62,2019/5/19 18:57
36,56,0.5,38,14,90,0.3,1006.2,64.5,25,63,2019/5/19 18:58
34,50,0.5,39,15,83,0.2,1006.3,64.5,25,63,2019/5/19 18:59
34,50,0.5,39,15,83,0.2,1006.3,64.5,25,63,2019/5/19 18:59
36,54,0.5,41,16,76,0.3,1006.2,64.5,25,63,2019/5/19 19:04
35,54,0.5,41,16,81,0.3,1006.3,64.5,25,63,2019/5/19 19:05
35,52,0.5,42,15,85,0.3,1006.2,64.5,25,63,2019/5/19 19:06
32,48,0.5,42,15,89,0.3,1006.3,64.5,25,63,2019/5/19 19:07
32,48,0.5,42,15,89,0.3,1006.3,64.5,25,63,2019/5/19 19:07
35,53,0.5,42,15,89,0.1,1006.3,64.5,25,63,2019/5/19 19:08
32,49,0.5,42,15,87,0.1,1006.3,64.5,25,63,2019/5/19 19:09
34,52,0.5,42,16,81,0.2,1006.3,64.5,25,63,2019/5/19 19:10
34,51,0.5,41,16,75,0.2,1006.3,64.5,25,64,2019/5/19 19:11
35,52,0.5,41,16,70,0.1,1006.4,64.5,25,64,2019/5/19 19:12
34,52,0.5,41,16,68,0.1,1006.3,64.5,25,64,2019/5/19 19:13
32,50,0.5,41,16,69,0.1,1006.3,64.5,25,64,2019/5/19 19:14
35,53,0.5,41,17,66,0.2,1006.4,64.5,25,64,2019/5/19 19:15
33,50,0.5,40,17,68,0.1,1006.4,64.5,25,64,2019/5/19 19:16
33,52,0.5,40,17,70,0.3,1006.4,64.5,25,64,2019/5/19 19:17
32,50,0.5,41,17,72,0.1,1006.5,64.5,25,64,2019/5/19 19:18
33,49,0.5,41,17,74,0.1,1006.4,64.5,25,64,2019/5/19 19:19
34,51,0.5,40,17,76,0.6,1006.5,64.5,25,64,2019/5/19 19:20
31,46,0.5,39,16,81,0.6,1006.5,64.5,25,64,2019/5/19 19:21
32,48,0.5,37,16,84,0.4,1006.5,64.5,25,64,2019/5/19 19:22
33,50,0.5,35,16,84,0.2,1006.5,64.5,25,64,2019/5/19 19:23
32,48,0.5,33,16,84,0.1,1006.5,64.5,25,64,2019/5/19 19:24
32,47,0.5,32,16,81,0.1,1006.5,64.5,25,64,2019/5/19 19:25
34,52,0.5,31,16,76,0.1,1006.5,64.5,25,64,2019/5/19 19:26
35,53,0.5,31,16,70,0.2,1006.5,64.5,25,64,2019/5/19 19:27
32,47,0.5,32,17,71,0.3,1006.6,64.5,25,64,2019/5/19 19:28
32,50,0.5,34,17,74,0.2,1006.7,64.5,25,64,2019/5/19 19:29
33,50,0.5,34,17,72,0.2,1006.7,64.5,25,64,2019/5/19 19:30
33,52,0.5,35,17,72,0.1,1006.6,64.5,25,65,2019/5/19 19:31
35,52,0.5,37,17,71,0.1,1006.8,64.5,25,64,2019/5/19 19:32
32,51,0.5,37,17,68,0.1,1006.7,64.5,24,64,2019/5/19 19:33
33,53,0.5,37,17,67,0.1,1006.7,64.5,25,64,2019/5/19 19:34
32,49,0.5,38,17,68,0.1,1006.8,64.5,24,64,2019/5/19 19:35
32,50,0.5,37,17,68,0.2,1006.8,64.5,24,65,2019/5/19 19:36
34,52,0.5,38,17,67,0.2,1006.8,64.5,24,65,2019/5/19 19:37
35,52,0.5,41,17,67,0.1,1006.7,64.5,24,65,2019/5/19 19:38
35,52,0.5,44,17,65,0.2,1006.8,64.5,24,65,2019/5/19 19:39
35,52,0.5,44,17,65,0.2,1006.8,64.5,24,65,2019/5/19 19:39
34,52,0.5,47,17,64,0.2,1006.8,64.5,24,65,2019/5/19 19:40
36,56,0.5,49,17,64,0.1,1006.8,64.5,24,65,2019/5/19 19:41
35,52,0.5,50,17,63,0.1,1006.8,64.5,24,65,2019/5/19 19:42
35,53,0.5,53,17,62,0.1,1006.9,64.5,24,65,2019/5/19 19:43
35,53,0.6,56,17,64,0.1,1006.9,64.5,24,65,2019/5/19 19:44
34,50,0.6,57,17,63,0.1,1006.9,64.5,24,65,2019/5/19 19:45
35,53,0.6,58,17,65,0.1,1007,64.5,24,65,2019/5/19 19:46
36,54,0.6,56,17,65,0.1,1007,64.5,24,65,2019/5/19 19:47
40,64,0.6,54,17,64,0.2,1007,64.5,24,65,2019/5/19 19:48
37,57,0.6,53,17,63,0.2,1007,64.5,24,65,2019/5/19 19:49
34,50,0.6,52,17,63,0.2,1007,64.5,24,65,2019/5/19 19:50
35,52,0.6,51,17,63,0.1,1007,64.5,24,65,2019/5/19 19:51
33,50,0.6,51,17,65,0.2,1007.1,64.5,24,65,2019/5/19 19:52
34,53,0.6,52,17,68,0.2,1007.1,64.5,24,65,2019/5/19 19:53
34,51,0.6,53,17,68,0.2,1007.1,64.5,24,65,2019/5/19 19:54
36,53,0.6,53,17,69,0.2,1007.1,64.5,24,65,2019/5/19 19:55
34,55,0.6,55,17,68,0.6,1007.1,64.5,24,66,2019/5/19 19:56
35,54,0.6,57,17,69,0.2,1007.1,64.5,24,66,2019/5/19 19:57
36,57,0.6,57,17,68,0.1,1007.2,64.5,24,66,2019/5/19 19:58
36,54,0.6,57,17,69,0.3,1007.1,64.5,24,66,2019/5/19 19:59
36,54,0.6,57,17,69,0.3,1007.1,64.5,24,66,2019/5/19 19:59
35,53,0.6,55,17,61,0.1,1007.2,64.5,24,66,2019/5/19 20:06
36,56,0.6,55,17,62,0.1,1007.3,64.5,24,66,2019/5/19 20:07
35,52,0.6,55,17,63,0.2,1007.3,64.5,24,66,2019/5/19 20:08
34,50,0.6,54,17,59,0.3,1007.3,64.5,24,66,2019/5/19 20:09
33,49,0.6,53,17,56,0.1,1007.3,64.5,24,66,2019/5/19 20:10
33,51,0.6,54,17,55,0.2,1007.4,64.5,24,66,2019/5/19 20:11
35,52,0.6,55,17,54,0.2,1007.3,64.5,24,67,2019/5/19 20:12
33,50,0.6,57,17,55,0.3,1007.3,64.5,24,67,2019/5/19 20:13
35,52,0.6,60,17,57,0.2,1007.3,64.5,24,67,2019/5/19 20:14
35,53,0.6,63,17,59,0.1,1007.4,64.5,24,67,2019/5/19 20:15
36,56,0.6,65,17,61,0.1,1007.4,64.5,24,67,2019/5/19 20:16
34,53,0.6,65,17,61,0.3,1007.4,64.5,24,67,2019/5/19 20:17
37,57,0.6,64,17,58,0.2,1007.4,64.5,24,67,2019/5/19 20:18
35,55,0.6,62,17,55,0.1,1007.5,64.5,24,67,2019/5/19 20:19
35,52,0.6,62,17,52,0.3,1007.5,64.5,24,67,2019/5/19 20:20
35,53,0.6,62,17,54,0.5,1007.5,64.5,24,67,2019/5/19 20:21
34,52,0.6,66,17,58,0.3,1007.6,64.5,24,67,2019/5/19 20:22
35,53,0.6,70,17,62,0.1,1007.5,64.5,24,67,2019/5/19 20:23
36,54,0.6,73,17,63,0.4,1007.5,64.5,24,67,2019/5/19 20:24
36,55,0.6,76,17,63,0.2,1007.6,64.5,24,67,2019/5/19 20:25
35,53,0.6,79,17,61,0.2,1007.5,64.5,24,67,2019/5/19 20:26
35,53,0.6,78,17,58,0.1,1007.5,64.5,24,67,2019/5/19 20:27
35,53,0.6,77,17,57,0.1,1007.5,64.5,24,67,2019/5/19 20:28
32,49,0.6,77,17,57,0.2,1007.6,64.5,24,67,2019/5/19 20:29
35,53,0.6,77,17,58,0.4,1007.6,64.5,24,67,2019/5/19 20:30
33,51,0.6,80,17,60,0.3,1007.7,64.5,24,67,2019/5/19 20:31
35,53,0.7,83,17,62,0.4,1007.6,64.5,24,67,2019/5/19 20:32
36,55,0.7,89,17,65,0.2,1007.7,64.5,24,67,2019/5/19 20:33
34,52,0.7,94,17,67,0.4,1007.8,64.5,24,66,2019/5/19 20:34
30,44,0.7,94,17,68,0.3,1007.7,64.5,24,66,2019/5/19 20:35
31,46,0.6,93,17,69,0.4,1007.8,64.5,24,66,2019/5/19 20:36
32,49,0.6,91,17,68,0.3,1007.7,64.5,24,66,2019/5/19 20:37
32,47,0.6,88,17,68,0.8,1007.7,64.5,24,65,2019/5/19 20:38
28,42,0.6,85,17,70,0.4,1007.9,64.5,24,66,2019/5/19 20:39
31,48,0.6,86,17,70,0.2,1007.7,64.5,25,65,2019/5/19 20:40
33,51,0.6,85,17,69,0.2,1007.8,64.5,25,66,2019/5/19 20:41
31,47,0.6,86,17,69,0.2,1007.8,64.5,25,66,2019/5/19 20:42
29,42,0.6,89,17,69,0.2,1007.7,64.5,25,65,2019/5/19 20:43
30,45,0.6,89,17,65,0.2,1007.8,64.5,25,65,2019/5/19 20:44
30,45,0.6,90,17,63,0.2,1007.8,64.5,25,65,2019/5/19 20:45
30,45,0.6,91,17,64,0.6,1007.8,64.5,25,65,2019/5/19 20:46
28,42,0.6,89,17,64,0.2,1007.8,64.5,25,65,2019/5/19 20:47
28,40,0.5,87,17,65,0.4,1007.8,64.5,25,65,2019/5/19 20:48
26,39,0.5,88,17,68,0.9,1007.8,64.5,25,65,2019/5/19 20:49
26,36,0.5,86,17,70,0.1,1007.7,64.5,25,65,2019/5/19 20:50
28,41,0.5,83,17,70,0.1,1007.9,64.5,25,65,2019/5/19 20:51
31,45,0.5,82,17,67,0.3,1007.8,64.5,25,65,2019/5/19 20:52
28,42,0.5,80,17,63,0.1,1007.8,64.5,25,66,2019/5/19 20:53
28,40,0.5,80,17,61,0.1,1007.8,64.5,25,66,2019/5/19 20:54
28,44,0.6,83,17,58,0.5,1007.8,64.5,25,65,2019/5/19 20:55
30,44,0.6,84,17,59,0.2,1007.7,64.5,25,65,2019/5/19 20:56
28,45,0.6,85,17,60,0.1,1007.7,64.5,25,66,2019/5/19 20:57
29,42,0.6,84,17,60,0.2,1007.8,64.5,25,65,2019/5/19 20:58
31,45,0.6,81,17,59,0.4,1007.8,64.5,25,66,2019/5/19 20:59
28,43,0.6,79,17,61,0.3,1007.9,64.5,24,66,2019/5/19 21:03
28,42,0.6,79,17,61,0.1,1007.9,64.5,24,66,2019/5/19 21:04
30,45,0.6,77,17,60,0.2,1007.9,64.5,24,66,2019/5/19 21:05
26,35,0.6,75,17,59,0.1,1007.8,64.5,24,66,2019/5/19 21:06
26,38,0.6,73,17,56,0.2,1007.8,64.5,24,65,2019/5/19 21:07
28,40,0.6,74,17,56,0.7,1007.8,64.5,24,66,2019/5/19 21:08
26,42,0.6,75,17,58,0.2,1007.9,64.5,24,66,2019/5/19 21:09
28,43,0.6,78,17,59,0.1,1007.8,64.5,24,66,2019/5/19 21:10
26,38,0.6,80,17,58,0.1,1007.8,64.5,24,65,2019/5/19 21:11
28,40,0.6,82,17,59,0.3,1007.8,64.5,24,66,2019/5/19 21:12
26,38,0.6,79,17,59,0.1,1007.8,64.5,24,66,2019/5/19 21:13
29,43,0.6,77,17,57,0.2,1007.8,64.5,24,66,2019/5/19 21:14
27,37,0.6,74,17,56,0.4,1007.8,64.5,24,65,2019/5/19 21:15
25,36,0.6,73,17,58,0.2,1007.8,64.5,24,65,2019/5/19 21:16
25,34,0.6,71,17,57,0.3,1007.7,64.5,24,65,2019/5/19 21:17
26,37,0.6,71,17,57,0.4,1007.7,64.5,24,65,2019/5/19 21:18
26,36,0.6,70,17,58,0.2,1007.7,64.5,24,65,2019/5/19 21:19
26,36,0.6,70,17,57,0.2,1007.7,64.5,24,65,2019/5/19 21:20
25,36,0.6,70,17,55,0.2,1007.7,64.5,24,65,2019/5/19 21:21
27,38,0.6,72,17,54,0.5,1007.7,64.5,24,65,2019/5/19 21:22
28,38,0.6,73,17,55,0.3,1007.7,64.5,24,65,2019/5/19 21:23
26,36,0.6,73,17,55,0.3,1007.7,64.5,24,65,2019/5/19 21:24
25,35,0.6,70,17,55,0.2,1007.7,64.5,24,65,2019/5/19 21:26
27,39,0.7,69,17,53,0.4,1007.7,64.5,24,65,2019/5/19 21:27
27,38,0.7,68,17,55,0.1,1007.7,64.5,24,65,2019/5/19 21:28
28,39,0.7,68,17,54,0.2,1007.7,64.5,24,65,2019/5/19 21:29
25,36,0.7,68,17,53,0.1,1007.7,64.5,24,65,2019/5/19 21:30
25,35,0.7,68,17,53,0.4,1007.7,64.5,24,66,2019/5/19 21:31
29,43,0.7,67,17,50,0.1,1007.9,64.5,24,65,2019/5/19 21:32
28,39,0.7,68,17,49,0.7,1007.9,64.5,24,65,2019/5/19 21:33
24,33,0.7,68,17,51,0.5,1007.8,64.5,24,65,2019/5/19 21:34
28,39,0.7,68,17,52,0.3,1007.8,64.5,24,65,2019/5/19 21:35
28,41,0.7,67,17,52,0.4,1007.9,64.5,24,65,2019/5/19 21:36
25,35,0.7,66,17,54,0.1,1007.9,64.5,24,65,2019/5/19 21:37
26,37,0.7,64,17,54,0.7,1007.9,64.5,24,64,2019/5/19 21:38
26,35,0.7,63,17,54,0.1,1007.9,64.5,24,65,2019/5/19 21:39
26,35,0.7,63,17,54,0.1,1007.9,64.5,24,65,2019/5/19 21:39
25,36,0.7,63,17,54,0.2,1007.9,64.5,24,64,2019/5/19 21:40
28,40,0.7,63,17,57,1,1007.9,64.5,24,64,2019/5/19 21:41
28,39,0.7,64,17,58,0.6,1008,64.5,24,64,2019/5/19 21:42
26,37,0.7,62,17,58,0.2,1008,64.5,24,64,2019/5/19 21:43
27,39,0.7,62,17,58,0.2,1008,64.5,24,64,2019/5/19 21:44
26,36,0.7,61,17,57,0.1,1008,64.5,24,64,2019/5/19 21:45
28,41,0.7,61,17,54,0.3,1008,64.5,24,65,2019/5/19 21:46
27,39,0.7,63,17,52,0.5,1008,64.5,24,64,2019/5/19 21:47
25,34,0.7,64,17,54,0.3,1008,64.5,24,64,2019/5/19 21:48
27,37,0.7,66,17,55,0.2,1008,64.5,24,65,2019/5/19 21:49
26,40,0.8,67,17,53,0.5,1008,64.5,24,65,2019/5/19 21:50
25,35,0.7,65,17,55,0.4,1008,64.5,24,65,2019/5/19 21:51
28,39,0.7,63,17,54,0.2,1008,64.5,24,65,2019/5/19 21:52
26,39,0.7,62,17,52,0.3,1008,64.5,24,65,2019/5/19 21:53
28,41,0.7,60,17,52,0.1,1008,64.5,24,65,2019/5/19 21:54
27,37,0.7,59,17,52,0.4,1008,64.5,24,65,2019/5/19 21:55
26,35,0.7,58,17,50,0.4,1008,64.5,24,64,2019/5/19 21:56
